year,geo_name,geo,age,age_moe,age_rank
2016,Park County,05000US08093,50,0.4,161
2013,Harlan County,05000US31083,50,2.2,112
2015,Schoolcraft County,05000US26153,50,0.3,145
2013,Ozark County,05000US29153,50,0.4,112
2015,"Brunswick County, NC",05000US37019,50,0.1,145
2016,Washburn County,05000US55129,50,0.3,161
2013,Bayfield County,05000US55007,50,0.2,112
2016,Lac qui Parle County,05000US27073,50,0.3,161
2016,Faulk County,05000US46049,50,3.1,161
2015,Oneida County,05000US55085,49.9,0.2,149
2016,Mason County,05000US48319,49.9,3.7,168
2016,Columbia County,05000US53013,49.9,1.1,168
2013,Plumas County,05000US06063,49.9,0.3,118
2015,Cameron County,05000US42023,49.9,0.4,149
2013,Burnett County,05000US55013,49.9,0.2,118
2014,Hot Springs County,05000US56017,49.9,1.2,135
2014,Wheatland County,05000US30107,49.9,4.4,135
2015,Perkins County,05000US46105,49.9,1.8,149
2013,Sioux County,05000US31165,49.9,2.7,118
2015,Franklin County,05000US31061,49.9,0.5,149
2014,Transylvania County,05000US37175,49.9,0.2,135
2013,Greeley County,05000US20071,49.9,1.9,118
2015,Sedgwick County,05000US08115,49.8,2.9,153
2013,Lincoln County,05000US41041,49.8,0.2,122
2015,Lincoln County,05000US23015,49.8,0.2,153
2014,Price County,05000US55099,49.8,0.2,138
2016,Steele County,05000US38091,49.8,3.6,170
2014,Bath County,05000US51017,49.8,4.1,138
2013,Lincoln County,05000US30053,49.8,0.3,122
2016,Campbell County,05000US46021,49.8,2.4,170
2016,Harlan County,05000US31083,49.8,2.6,170
2015,Piscataquis County,05000US23021,49.8,0.2,153
2013,Perkins County,05000US46105,49.8,1.3,122
2015,Sherman County,05000US41055,49.8,1.4,153
2015,Graham County,05000US20065,49.8,0.3,153
2015,Camden County,05000US29029,49.8,0.2,153
2015,Lac qui Parle County,05000US27073,49.8,0.2,153
2016,St. Clair County,05000US29185,49.8,0.2,170
2015,Pamlico County,05000US37137,49.8,0.4,153
2013,Trinity County,05000US06105,49.8,0.5,122
2015,Garfield County,05000US53023,49.8,6.1,153
2016,Pickett County,05000US47137,49.8,0.4,170
2016,Pend Oreille County,05000US53051,49.8,0.4,170
2014,Gilliam County,05000US41021,49.8,2,138
2014,Elk County,05000US20049,49.7,0.5,141
2013,Wibaux County,05000US30109,49.7,4.9,126
2015,Cumberland County,05000US47035,49.7,0.2,162
2015,St. Clair County,05000US29185,49.7,0.3,162
2014,Florence County,05000US55037,49.7,1.2,141
2016,"Mohave County, AZ",05000US04015,49.7,0.1,176
2014,Coke County,05000US48081,49.7,0.7,141
2013,Rock County,05000US31149,49.7,1.7,126
2014,Clallam County,05000US53009,49.7,0.2,141
2013,Logan County,05000US38047,49.7,2.7,126
2014,Carter County,05000US30011,49.7,2.8,141
2013,Clearwater County,05000US16035,49.7,0.3,126
2016,Sherman County,05000US31163,49.7,0.7,176
2013,Graham County,05000US20065,49.7,0.6,126
2013,Nye County,05000US32023,49.7,0.4,126
2016,De Baca County,05000US35011,49.7,6.4,176
2013,Bandera County,05000US48019,49.7,0.4,126
2013,Transylvania County,05000US37175,49.7,0.3,126
2016,Crawford County,05000US26039,49.7,0.4,176
2014,Carroll County,05000US33003,49.7,0.2,141
2014,Harlan County,05000US31083,49.7,2.1,141
2013,Nuckolls County,05000US31129,49.7,0.3,126
2015,Hot Springs County,05000US56017,49.6,1.5,164
2016,Carbon County,05000US30009,49.6,0.4,180
2016,Stonewall County,05000US48433,49.6,9.3,180
2016,Pendleton County,05000US54071,49.6,0.3,180
2015,Cheyenne County,05000US20023,49.6,0.9,164
2013,Mackinac County,05000US26097,49.6,0.4,135
2015,Flagler County,05000US12035,49.6,0.3,164
2014,Franklin County,05000US31061,49.6,0.3,148
2014,Nuckolls County,05000US31129,49.6,0.4,148
2014,Fannin County,05000US13111,49.6,0.4,148
2014,Noble County,05000US39121,49.6,0.2,148
2014,Amador County,05000US06005,49.6,0.4,148
2015,Campbell County,05000US46021,49.6,2.8,164
2013,Cheyenne County,05000US20023,49.6,0.3,135
2013,Lincoln County,05000US35027,49.6,0.2,135
2016,Cheboygan County,05000US26031,49.6,0.2,180
2015,Meagher County,05000US30059,49.6,2.7,164
2015,Archuleta County,05000US08007,49.6,0.6,164
2014,Schoolcraft County,05000US26153,49.6,0.3,148
2013,"Indian River County, FL",05000US12061,49.6,0.1,135
2015,Throckmorton County,05000US48447,49.6,3.9,164
2013,Boise County,05000US16015,49.6,0.3,135
2014,Lake County,05000US27075,49.5,0.6,154
2014,Cameron County,05000US42023,49.5,0.4,154
2014,Sioux County,05000US31165,49.5,6,154
2015,Sherman County,05000US31163,49.5,0.6,171
2015,Edwards County,05000US48137,49.5,8,171
2014,Big Stone County,05000US27011,49.5,0.8,154
2016,Foard County,05000US48155,49.5,6.2,184
2016,Ogemaw County,05000US26129,49.5,0.3,184
2016,Teller County,05000US08119,49.5,0.2,184
2014,Lac qui Parle County,05000US27073,49.5,0.2,154
2013,Elk County,05000US20049,49.5,0.5,140
2015,Antrim County,05000US26009,49.5,0.2,171
2013,Costilla County,05000US08023,49.5,3.7,140
2013,Thayer County,05000US31169,49.5,0.5,140
2014,Cheyenne County,05000US20023,49.5,0.8,154
2016,Sawyer County,05000US55113,49.5,0.2,184
2016,Sedgwick County,05000US08115,49.5,2,184
2016,Pawnee County,05000US31133,49.5,0.6,184
2015,Columbia County,05000US53013,49.5,0.6,171
2016,"Nevada County, CA",05000US06057,49.5,0.2,184
2015,Harlan County,05000US31083,49.5,2.9,171
2014,Wibaux County,05000US30109,49.5,4.2,154
2016,Archuleta County,05000US08007,49.5,0.7,184
2015,Valley County,05000US16085,49.4,0.4,176
2014,Pamlico County,05000US37137,49.4,0.3,161
2015,Park County,05000US08093,49.4,0.6,176
2013,Clallam County,05000US53009,49.4,0.2,143
2015,Teller County,05000US08119,49.4,0.3,176
2013,LaMoure County,05000US38045,49.4,1.1,143
2014,Aransas County,05000US48007,49.4,0.6,161
2013,Pawnee County,05000US31133,49.4,0.5,143
2016,Talbot County,05000US24041,49.4,0.3,192
2014,Graham County,05000US20065,49.4,0.4,161
2014,Camden County,05000US29029,49.4,0.3,161
2015,Greeley County,05000US20071,49.4,2.1,176
2016,Worcester County,05000US24047,49.4,0.2,192
2013,Gilliam County,05000US41021,49.4,2.8,143
2015,Pickett County,05000US47137,49.4,0.6,176
2014,Custer County,05000US16037,49.4,3,161
2013,Haakon County,05000US46055,49.4,4.2,143
2015,Douglas County,05000US32005,49.4,0.3,176
2013,Hand County,05000US46059,49.3,1.4,148
2014,Banner County,05000US31007,49.3,2.5,166
2015,Pend Oreille County,05000US53051,49.3,0.4,182
2015,Sawyer County,05000US55113,49.3,0.2,182
2013,Big Stone County,05000US27011,49.3,0.6,148
2015,Crawford County,05000US26039,49.3,0.3,182
2014,Cumberland County,05000US47035,49.3,0.3,166
2013,Aransas County,05000US48007,49.3,0.6,148
2015,Coke County,05000US48081,49.3,0.7,182
2016,Idaho County,05000US16049,49.3,0.6,194
2014,Rappahannock County,05000US51157,49.3,0.4,166
2014,Sedgwick County,05000US08115,49.3,3.3,166
2016,Big Stone County,05000US27011,49.2,0.3,195
2016,Charles City County,05000US51036,49.2,0.4,195
2016,Edwards County,05000US48137,49.2,5.8,195
2014,Columbia County,05000US53013,49.2,0.8,170
2015,"Mohave County, AZ",05000US04015,49.2,0.2,186
2015,Washburn County,05000US55129,49.2,0.2,186
2013,Price County,05000US55099,49.2,0.2,151
2013,Lac qui Parle County,05000US27073,49.2,0.2,151
2016,"Collier County, FL",05000US12021,49.2,0.2,195
2014,Cherokee County,05000US37039,49.2,0.5,170
2015,Big Stone County,05000US27011,49.2,0.6,186
2016,Oliver County,05000US38065,49.2,2,195
2013,Banner County,05000US31007,49.2,2.5,151
2016,Marion County,05000US48315,49.2,0.5,195
2016,Henderson County,05000US17071,49.2,0.4,195
2015,Chaffee County,05000US08015,49.2,0.5,186
2016,Montgomery County,05000US05097,49.2,0.5,195
2014,Oneida County,05000US55085,49.2,0.3,170
2015,Quitman County,05000US13239,49.2,6.1,186
2014,Terrell County,05000US48443,49.2,8.6,170
2013,Columbia County,05000US53013,49.2,0.6,151
2014,Sherman County,05000US31163,49.2,0.5,170
2013,Camden County,05000US29029,49.2,0.3,151
2016,Essex County,05000US50009,49.2,0.4,195
2014,Sherman County,05000US41055,49.2,1.9,170
2014,Piscataquis County,05000US23021,49.2,0.3,170
2016,Mineral County,05000US32021,49.2,2.4,195
2014,"Brunswick County, NC",05000US37019,49.2,0.2,170
2015,Nuckolls County,05000US31129,49.2,0.6,186
2013,McCone County,05000US30055,49.2,3.3,151
2013,Franklin County,05000US31061,49.2,0.4,151
2015,Ness County,05000US20135,49.2,2.2,186
2016,Chaffee County,05000US08015,49.1,0.4,205
2016,Rappahannock County,05000US51157,49.1,0.9,205
2013,Schoolcraft County,05000US26153,49.1,0.4,158
2014,Chautauqua County,05000US20019,49.1,0.6,178
2016,Coke County,05000US48081,49.1,0.6,205
2015,Rappahannock County,05000US51157,49.1,0.7,193
2014,St. Clair County,05000US29185,49.1,0.4,178
2013,Hitchcock County,05000US31087,49.1,0.5,158
2013,Custer County,05000US16037,49.1,2.6,158
2015,Keith County,05000US31101,49.1,0.5,193
2015,Pendleton County,05000US54071,49.1,0.4,193
2015,Kent County,05000US48263,49.1,9.9,193
2015,Worcester County,05000US24047,49.1,0.2,193
2015,Cheboygan County,05000US26031,49.1,0.3,193
2014,Perkins County,05000US46105,49.1,1.3,178
2013,Amador County,05000US06005,49.1,0.4,158
2016,Stone County,05000US05137,49.1,0.7,205
2015,Pawnee County,05000US31133,49.1,2,193
2015,Trego County,05000US20195,49.1,1.9,193
2014,Lincoln County,05000US23015,49.1,0.3,178
2015,Chautauqua County,05000US20019,49.1,0.7,193
2013,Florence County,05000US55037,49.1,1.2,158
2015,Foard County,05000US48155,49.1,6,193
2015,Marion County,05000US48315,49.1,0.6,193
2016,Traverse County,05000US27155,49.1,0.6,205
2016,Marquette County,05000US55077,49.1,0.2,205
2015,Carbon County,05000US30009,49.1,0.4,193
2015,Henderson County,05000US17071,49.1,0.5,193
2014,Henderson County,05000US17071,49.1,0.4,178
2016,Gladwin County,05000US26051,49.1,0.3,205
2014,Rush County,05000US20165,49.1,1.7,178
2015,Aransas County,05000US48007,49,0.7,206
2013,Edwards County,05000US48137,49,7.8,163
2015,Lyon County,05000US21143,49,0.8,206
2015,Costilla County,05000US08023,49,2.1,206
2015,Treasure County,05000US30103,49,3.3,206
2016,Nuckolls County,05000US31129,49,0.8,212
2013,Cherokee County,05000US37039,49,0.6,163
2016,Alger County,05000US26003,49,0.6,212
2014,Carbon County,05000US30009,49,0.4,184
2015,Macon County,05000US37113,49,0.5,206
2016,Lyon County,05000US21143,49,0.8,212
2013,Carroll County,05000US33003,49,0.4,163
2015,Stonewall County,05000US48433,49,6.6,206
2016,Macon County,05000US37113,49,0.4,212
2013,Hettinger County,05000US38041,49,2.5,163
2013,St. Clair County,05000US29185,49,0.5,163
2013,Pamlico County,05000US37137,49,0.3,163
2016,Greeley County,05000US20071,49,1.1,212
2016,Chautauqua County,05000US20019,49,0.9,212
2015,"Nevada County, CA",05000US06057,49,0.2,206
2015,Talbot County,05000US24041,49,0.3,206
2015,Ogemaw County,05000US26129,49,0.3,206
2013,Deuel County,05000US31049,49,2.2,163
2016,San Juan County,05000US08111,49,6.1,212
2015,Idaho County,05000US16049,48.9,0.5,215
2015,Petroleum County,05000US30069,48.9,5.9,215
2013,Macon County,05000US37113,48.9,0.6,170
2014,Musselshell County,05000US30065,48.9,1,185
2014,Hitchcock County,05000US31087,48.9,0.5,185
2013,McLean County,05000US38055,48.9,0.5,170
2014,Thayer County,05000US31169,48.9,0.4,185
2013,Hot Springs County,05000US56017,48.9,2.1,170
2013,Slope County,05000US38087,48.9,5,170
2013,Fannin County,05000US13111,48.9,0.5,170
2014,Chaffee County,05000US08015,48.9,0.7,185
2016,Treasure County,05000US30103,48.9,3.8,219
2015,Gladwin County,05000US26051,48.9,0.3,215
2014,Pickett County,05000US47137,48.9,0.6,185
2016,Hodgeman County,05000US20083,48.9,3.7,219
2016,Motley County,05000US48345,48.9,5.9,219
2015,Thayer County,05000US31169,48.9,0.8,215
2014,Valley County,05000US16085,48.9,1.3,185
2014,Lake of the Woods County,05000US27077,48.9,0.4,185
2016,Gila County,05000US04007,48.9,0.4,219
2016,"Hernando County, FL",05000US12053,48.9,0.2,219
2014,Flagler County,05000US12035,48.9,0.4,185
2013,Liberty County,05000US30051,48.9,1.8,170
2014,Antrim County,05000US26009,48.9,0.3,185
2016,Arenac County,05000US26011,48.9,0.3,219
2013,Coke County,05000US48081,48.9,0.9,170
2014,LaMoure County,05000US38045,48.9,1.2,185
2015,Essex County,05000US50009,48.8,0.3,219
2014,Towner County,05000US38095,48.8,2.6,195
2016,Valley County,05000US16085,48.8,0.6,225
2016,Wrangell City and Borough,05000US02275,48.8,2.4,225
2015,Rush County,05000US20165,48.8,2.2,219
2014,Pend Oreille County,05000US53051,48.8,0.6,195
2014,Archuleta County,05000US08007,48.8,0.5,195
2016,Dickinson County,05000US19059,48.8,0.5,225
2013,Baylor County,05000US48023,48.8,2.4,177
2013,Cumberland County,05000US47035,48.8,0.3,177
2013,Lake County,05000US27075,48.8,0.4,177
2014,"Nevada County, CA",05000US06057,48.8,0.3,195
2014,Teller County,05000US08119,48.8,0.5,195
2015,Hand County,05000US46059,48.8,1.6,219
2014,Eddy County,05000US38027,48.8,2.3,195
2013,Marion County,05000US48315,48.8,1,177
2013,Sheridan County,05000US30091,48.7,1.6,181
2016,Lincoln County,05000US53043,48.7,0.5,228
2013,Carbon County,05000US30009,48.7,0.5,181
2015,Alger County,05000US26003,48.7,0.4,222
2014,Gladwin County,05000US26051,48.7,0.3,201
2013,Chautauqua County,05000US20019,48.7,0.7,181
2014,Pendleton County,05000US54071,48.7,0.6,201
2016,Keith County,05000US31101,48.7,0.7,228
2014,Dickinson County,05000US19059,48.7,0.4,201
2015,"Hernando County, FL",05000US12053,48.7,0.2,222
2015,Mineral County,05000US32021,48.7,3.8,222
2016,Nelson County,05000US51125,48.7,0.9,228
2013,Oneida County,05000US55085,48.7,0.2,181
2013,Rush County,05000US20165,48.7,1.9,181
2013,Eddy County,05000US38027,48.7,2.4,181
2016,Lake County,05000US41037,48.7,0.6,228
2013,Wheatland County,05000US30107,48.7,4.2,181
2016,Daggett County,05000US49009,48.7,9.2,228
2013,Rappahannock County,05000US51157,48.7,1,181
2014,Traverse County,05000US27155,48.7,0.5,201
2014,Hand County,05000US46059,48.7,1.6,201
2015,Dickinson County,05000US19059,48.7,0.5,222
2016,Blanco County,05000US48031,48.7,1.2,228
2015,Gila County,05000US04007,48.6,0.4,226
2014,Haakon County,05000US46055,48.6,6.5,206
2013,Sherman County,05000US31163,48.6,0.9,189
2016,Benzie County,05000US26019,48.6,0.2,234
2016,Baylor County,05000US48023,48.6,1.9,234
2014,Lyon County,05000US21143,48.6,1.2,206
2016,Meagher County,05000US30059,48.6,3.8,234
2014,Sawyer County,05000US55113,48.6,0.6,206
2014,Crawford County,05000US26039,48.6,0.3,206
2015,Hamilton County,05000US48193,48.6,0.8,226
2013,Lincoln County,05000US23015,48.6,0.3,189
2014,Washburn County,05000US55129,48.6,0.3,206
2015,Marquette County,05000US55077,48.6,0.2,226
2014,Macon County,05000US37113,48.6,0.4,206
2015,Blanco County,05000US48031,48.6,0.6,226
2016,Greenwood County,05000US20073,48.6,0.6,234
2014,King County,05000US48269,48.6,7.1,206
2014,Ogemaw County,05000US26129,48.6,0.2,206
2016,Kent County,05000US48263,48.6,6.5,234
2014,Worcester County,05000US24047,48.6,0.3,206
2015,Charles City County,05000US51036,48.6,0.3,226
2016,Hettinger County,05000US38041,48.6,2.1,234
2016,Jo Daviess County,05000US17085,48.6,0.4,234
2015,Tuolumne County,05000US06109,48.6,0.4,226
2014,"Mohave County, AZ",05000US04015,48.6,0.1,206
2013,Sherman County,05000US41055,48.6,3.1,189
2014,Keith County,05000US31101,48.5,0.6,216
2014,Greeley County,05000US20071,48.5,1.7,216
2013,Keith County,05000US31101,48.5,0.6,192
2015,"Collier County, FL",05000US12021,48.5,0.1,232
2016,"Marion County, FL",05000US12083,48.5,0.2,241
2016,Rockbridge County,05000US51163,48.5,0.5,241
2013,Lake of the Woods County,05000US27077,48.5,0.4,192
2015,Baylor County,05000US48023,48.5,2.1,232
2015,Stone County,05000US05137,48.5,0.7,232
2015,Towner County,05000US38095,48.5,3.5,232
2015,Montgomery County,05000US05097,48.5,0.6,232
2013,Worcester County,05000US24047,48.5,0.3,192
2015,Osborne County,05000US20141,48.5,0.8,232
2014,Marion County,05000US48315,48.5,0.8,216
2016,Cheyenne County,05000US20023,48.5,2.2,241
2016,Manistee County,05000US26101,48.5,0.3,241
2016,Gogebic County,05000US26053,48.5,0.3,241
2015,Grant County,05000US31075,48.5,4.5,232
2016,Musselshell County,05000US30065,48.5,1.4,241
2014,Douglas County,05000US32005,48.5,0.3,216
2013,Woodson County,05000US20207,48.5,0.6,192
2015,Musselshell County,05000US30065,48.5,1.2,232
2013,Pierce County,05000US38069,48.5,1.4,192
2013,Kidder County,05000US38043,48.5,2.1,192
2015,LaMoure County,05000US38045,48.5,1.1,232
2016,Alleghany County,05000US37005,48.5,0.6,241
2016,Day County,05000US46037,48.5,0.6,241
2016,Waushara County,05000US55137,48.5,0.3,241
2013,Piscataquis County,05000US23021,48.5,0.3,192
2015,Oliver County,05000US38065,48.5,2.6,232
2013,"Nevada County, CA",05000US06057,48.5,0.3,192
2014,Osborne County,05000US20141,48.5,0.8,216
2014,Park County,05000US08093,48.4,0.7,221
2015,Pocahontas County,05000US54075,48.4,0.5,242
2014,Fergus County,05000US30027,48.4,0.7,221
2016,Cape May County,05000US34009,48.4,0.2,250
2014,Gregory County,05000US46053,48.4,0.5,221
2014,Idaho County,05000US16049,48.4,0.5,221
2013,Dickinson County,05000US19059,48.4,0.4,200
2015,Nelson County,05000US51125,48.4,0.8,242
2013,Douglas County,05000US46043,48.4,0.4,200
2016,Cass County,05000US27021,48.4,0.2,250
2016,Rabun County,05000US13241,48.4,0.6,250
2013,Phillips County,05000US30071,48.4,0.5,200
2016,Hoonah-Angoon Census Area,05000US02105,48.4,2.1,250
2013,Thomas County,05000US31171,48.4,9.4,200
2016,Douglas County,05000US46043,48.4,0.5,250
2013,Idaho County,05000US16049,48.4,0.5,200
2013,Cameron County,05000US42023,48.4,0.4,200
2016,Patrick County,05000US51141,48.4,0.6,250
2015,Arenac County,05000US26011,48.4,0.4,242
2016,Northampton County,05000US51131,48.4,0.8,250
2014,Cheboygan County,05000US26031,48.4,0.3,221
2013,Fergus County,05000US30027,48.4,0.6,200
2014,Lewis County,05000US16061,48.4,0.6,221
2014,"Hernando County, FL",05000US12053,48.4,0.2,221
2015,Benzie County,05000US26019,48.4,0.3,242
2015,Hettinger County,05000US38041,48.4,2.3,242
2015,Traverse County,05000US27155,48.4,0.3,242
2016,Dundy County,05000US31057,48.3,4.7,257
2015,Eddy County,05000US38027,48.3,2.5,248
2014,Petroleum County,05000US30069,48.3,4.9,228
2014,Meagher County,05000US30059,48.3,3.5,228
2015,Lake County,05000US41037,48.3,0.7,248
2013,"Brunswick County, NC",05000US37019,48.3,0.3,207
2014,Loup County,05000US31115,48.3,2.9,228
2014,Pawnee County,05000US31133,48.3,0.9,228
2016,Audubon County,05000US19009,48.3,0.3,257
2014,Wheeler County,05000US31183,48.3,4.4,228
2015,Cape May County,05000US34009,48.3,0.3,248
2015,Haakon County,05000US46055,48.3,6.9,248
2016,Hamilton County,05000US48193,48.3,1.1,257
2016,Crook County,05000US41013,48.3,0.7,257
2016,Osborne County,05000US20141,48.3,0.8,257
2013,Pendleton County,05000US54071,48.3,0.7,207
2016,Rush County,05000US20165,48.3,1.8,257
2016,Greene County,05000US13133,48.3,0.6,257
2013,Pend Oreille County,05000US53051,48.3,0.8,207
2013,Lake County,05000US41037,48.3,0.6,207
2014,Alger County,05000US26003,48.3,0.5,228
2015,Brown County,05000US18013,48.3,0.8,248
2016,Huron County,05000US26063,48.3,0.3,257
2014,McLean County,05000US38055,48.3,0.4,228
2016,Colfax County,05000US35007,48.3,0.7,257
2016,Hubbard County,05000US27057,48.3,0.3,257
2016,Pocahontas County,05000US54075,48.3,0.5,257
